time,id,celsius,farenh
2016/9/19 0:43:43,28 2C9 3 0 0 80 84,24.19,75.54
2016/9/19 0:43:47,28 CA DE 3 0 0 80 B6,23.94,75.09
2016/9/19 0:43:50,28 23 DE 3 0 0 80 9,24.19,75.54
2016/9/19 0:43:53,28 7B DF 3 0 0 80 4B,24.12,75.43
2016/9/19 0:43:56,28F 6E CF 43 16 3 29,23.62,74.52
2016/9/19 0:46:58,28 94 E9 3 0 0 80 5E,24.12,75.43
2016/9/19 0:47:1,28 2C9 3 0 0 80 84,24.06,75.31
2016/9/19 0:47:4,28 CA DE 3 0 0 80 B6,23.81,74.86
2016/9/19 0:47:7,28 23 DE 3 0 0 80 9,24.12,75.43
2016/9/19 0:47:11,28 7B DF 3 0 0 80 4B,24.06,75.31
2016/9/19 0:47:14,28F 6E CF 43 16 3 29,23.56,74.41
2016/9/19 0:50:16,28 94 E9 3 0 0 80 5E,23.87,74.97
2016/9/19 0:50:19,28 2C9 3 0 0 80 84,23.69,74.64
2016/9/19 0:50:22,28 CA DE 3 0 0 80 B6,23.44,74.19
2016/9/19 0:50:25,28 23 DE 3 0 0 80 9,23.81,74.86
2016/9/19 0:50:28,28 7B DF 3 0 0 80 4B,23.69,74.64
2016/9/19 0:50:31,28F 6E CF 43 16 3 29,23.25,73.85
2016/9/19 0:53:34,28 94 E9 3 0 0 80 5E,24.06,75.31
2016/9/19 0:53:37,28 2C9 3 0 0 80 84,23.87,74.97
2016/9/19 0:53:40,28 CA DE 3 0 0 80 B6,23.56,74.41
2016/9/19 0:53:43,28 23 DE 3 0 0 80 9,23.94,75.09
2016/9/19 0:53:46,28 7B DF 3 0 0 80 4B,23.81,74.86
2016/9/19 0:53:49,28F 6E CF 43 16 3 29,23.31,73.96
2016/9/19 0:56:51,28 94 E9 3 0 0 80 5E,24.00,75.20
2016/9/19 0:56:54,28 2C9 3 0 0 80 84,23.94,75.09
2016/9/19 0:56:58,28 CA DE 3 0 0 80 B6,23.69,74.64
2016/9/19 0:57:1,28 23 DE 3 0 0 80 9,24.00,75.20
2016/9/19 0:57:4,28 7B DF 3 0 0 80 4B,23.87,74.97
2016/9/19 0:57:7,28F 6E CF 43 16 3 29,23.44,74.19
2016/9/19 1:0:9,28 94 E9 3 0 0 80 5E,23.81,74.86
2016/9/19 1:0:12,28 2C9 3 0 0 80 84,23.62,74.52
2016/9/19 1:0:15,28 CA DE 3 0 0 80 B6,23.31,73.96
2016/9/19 1:0:18,28 23 DE 3 0 0 80 9,23.69,74.64
2016/9/19 1:0:22,28 7B DF 3 0 0 80 4B,23.56,74.41
2016/9/19 1:0:25,28F 6E CF 43 16 3 29,23.19,73.74
2016/9/19 1:3:27,28 94 E9 3 0 0 80 5E,23.25,73.85
2016/9/19 1:3:30,28 2C9 3 0 0 80 84,22.94,73.29
2016/9/19 1:3:33,28 CA DE 3 0 0 80 B6,22.81,73.06
2016/9/19 1:3:36,28 23 DE 3 0 0 80 9,23.06,73.51
2016/9/19 1:3:39,28 7B DF 3 0 0 80 4B,23.00,73.40
2016/9/19 1:3:42,28F 6E CF 43 16 3 29,22.62,72.72
2016/9/19 1:6:45,28 94 E9 3 0 0 80 5E,23.44,74.19
2016/9/19 1:6:48,28 2C9 3 0 0 80 84,23.12,73.62
2016/9/19 1:6:51,28 CA DE 3 0 0 80 B6,22.81,73.06
2016/9/19 1:6:54,28 23 DE 3 0 0 80 9,23.31,73.96
2016/9/19 1:6:57,28 7B DF 3 0 0 80 4B,23.06,73.51
2016/9/19 1:7:0,28F 6E CF 43 16 3 29,22.56,72.61
2016/9/19 1:10:2,28 94 E9 3 0 0 80 5E,23.75,74.75
2016/9/19 1:10:6,28 2C9 3 0 0 80 84,23.50,74.30
2016/9/19 1:10:9,28 CA DE 3 0 0 80 B6,23.12,73.62
2016/9/19 1:10:12,28 23 DE 3 0 0 80 9,23.62,74.52
2016/9/19 1:10:15,28 7B DF 3 0 0 80 4B,23.37,74.07
2016/9/19 1:10:18,28F 6E CF 43 16 3 29,22.81,73.06
2016/9/19 1:13:20,28 94 E9 3 0 0 80 5E,24.00,75.20
2016/9/19 1:13:23,28 2C9 3 0 0 80 84,23.75,74.75
2016/9/19 1:13:26,28 CA DE 3 0 0 80 B6,23.37,74.07
2016/9/19 1:13:30,28 23 DE 3 0 0 80 9,23.87,74.97
2016/9/19 1:13:33,28 7B DF 3 0 0 80 4B,23.62,74.52
2016/9/19 1:13:36,28F 6E CF 43 16 3 29,23.12,73.62
2016/9/19 1:16:38,28 94 E9 3 0 0 80 5E,24.06,75.31
2016/9/19 1:16:41,28 2C9 3 0 0 80 84,23.94,75.09
2016/9/19 1:16:44,28 CA DE 3 0 0 80 B6,23.56,74.41
2016/9/19 1:16:47,28 23 DE 3 0 0 80 9,24.00,75.20
2016/9/19 1:16:50,28 7B DF 3 0 0 80 4B,23.81,74.86
2016/9/19 1:16:54,28F 6E CF 43 16 3 29,23.31,73.96
2016/9/19 1:19:56,28 94 E9 3 0 0 80 5E,24.12,75.43
2016/9/19 1:19:59,28 2C9 3 0 0 80 84,24.00,75.20
2016/9/19 1:20:2,28 CA DE 3 0 0 80 B6,23.75,74.75
2016/9/19 1:20:5,28 23 DE 3 0 0 80 9,24.06,75.31
2016/9/19 1:20:8,28 7B DF 3 0 0 80 4B,23.94,75.09
2016/9/19 1:20:11,28F 6E CF 43 16 3 29,23.50,74.30
2016/9/19 1:23:13,28 94 E9 3 0 0 80 5E,24.06,75.31
2016/9/19 1:23:17,28 2C9 3 0 0 80 84,24.06,75.31
2016/9/19 1:23:20,28 CA DE 3 0 0 80 B6,23.81,74.86
2016/9/19 1:23:23,28 23 DE 3 0 0 80 9,24.06,75.31
2016/9/19 1:23:26,28 7B DF 3 0 0 80 4B,23.94,75.09
2016/9/19 1:23:29,28F 6E CF 43 16 3 29,23.56,74.41
2016/9/19 1:26:31,28 94 E9 3 0 0 80 5E,24.19,75.54
2016/9/19 1:26:34,28 2C9 3 0 0 80 84,24.12,75.43
2016/9/19 1:26:37,28 CA DE 3 0 0 80 B6,23.94,75.09
2016/9/19 1:26:41,28 23 DE 3 0 0 80 9,24.12,75.43
2016/9/19 1:26:44,28 7B DF 3 0 0 80 4B,24.06,75.31
2016/9/19 1:26:47,28F 6E CF 43 16 3 29,23.75,74.75
2016/9/19 1:29:49,28 94 E9 3 0 0 80 5E,24.19,75.54
2016/9/19 1:29:52,28 2C9 3 0 0 80 84,24.12,75.43
2016/9/19 1:29:55,28 CA DE 3 0 0 80 B6,23.94,75.09
2016/9/19 1:29:58,28 23 DE 3 0 0 80 9,24.19,75.54
2016/9/19 1:30:1,28 7B DF 3 0 0 80 4B,24.06,75.31
2016/9/19 1:30:5,28F 6E CF 43 16 3 29,23.75,74.75
2016/9/19 1:33:7,28 94 E9 3 0 0 80 5E,24.12,75.43
2016/9/19 1:33:10,28 2C9 3 0 0 80 84,24.06,75.31
2016/9/19 1:33:13,28 CA DE 3 0 0 80 B6,23.87,74.97
2016/9/19 1:33:16,28 23 DE 3 0 0 80 9,24.12,75.43
2016/9/19 1:33:19,28 7B DF 3 0 0 80 4B,24.06,75.31
2016/9/19 1:33:22,28F 6E CF 43 16 3 29,23.69,74.64
2016/9/19 1:36:24,28 94 E9 3 0 0 80 5E,24.12,75.43
2016/9/19 1:36:28,28 2C9 3 0 0 80 84,24.06,75.31
2016/9/19 1:36:31,28 CA DE 3 0 0 80 B6,23.87,74.97
2016/9/19 1:36:34,28 23 DE 3 0 0 80 9,24.12,75.43
2016/9/19 1:36:37,28 7B DF 3 0 0 80 4B,24.06,75.31
2016/9/19 1:36:40,28F 6E CF 43 16 3 29,23.69,74.64
2016/9/19 1:39:42,28 94 E9 3 0 0 80 5E,24.12,75.43
2016/9/19 1:39:45,28 2C9 3 0 0 80 84,24.06,75.31
2016/9/19 1:39:48,28 CA DE 3 0 0 80 B6,23.87,74.97
2016/9/19 1:39:52,28 23 DE 3 0 0 80 9,24.12,75.43
2016/9/19 1:39:55,28 7B DF 3 0 0 80 4B,24.00,75.20
2016/9/19 1:39:58,28F 6E CF 43 16 3 29,23.69,74.64
2016/9/19 1:43:0,28 94 E9 3 0 0 80 5E,24.00,75.20
2016/9/19 1:43:3,28 2C9 3 0 0 80 84,24.00,75.20
2016/9/19 1:43:6,28 CA DE 3 0 0 80 B6,23.81,74.86
2016/9/19 1:43:9,28 23 DE 3 0 0 80 9,24.00,75.20
2016/9/19 1:43:12,28 7B DF 3 0 0 80 4B,23.94,75.09
2016/9/19 1:43:16,28F 6E CF 43 16 3 29,23.62,74.52
2016/9/19 1:46:18,28 94 E9 3 0 0 80 5E,24.12,75.43
2016/9/19 1:46:21,28 2C9 3 0 0 80 84,24.12,75.43
2016/9/19 1:46:24,28 CA DE 3 0 0 80 B6,23.87,74.97
2016/9/19 1:46:27,28 23 DE 3 0 0 80 9,24.12,75.43
2016/9/19 1:46:30,28 7B DF 3 0 0 80 4B,24.06,75.31
2016/9/19 1:46:33,28F 6E CF 43 16 3 29,23.75,74.75
2016/9/19 1:49:35,28 94 E9 3 0 0 80 5E,24.19,75.54
2016/9/19 1:49:39,28 2C9 3 0 0 80 84,24.12,75.43
2016/9/19 1:49:42,28 CA DE 3 0 0 80 B6,23.94,75.09
2016/9/19 1:49:45,28 23 DE 3 0 0 80 9,24.19,75.54
2016/9/19 1:49:48,28 7B DF 3 0 0 80 4B,24.06,75.31
2016/9/19 1:49:51,28F 6E CF 43 16 3 29,23.75,74.75
2016/9/19 1:52:53,28 94 E9 3 0 0 80 5E,24.06,75.31
2016/9/19 1:52:56,28 2C9 3 0 0 80 84,24.00,75.20
2016/9/19 1:52:59,28 CA DE 3 0 0 80 B6,23.87,74.97
2016/9/19 1:53:3,28 23 DE 3 0 0 80 9,24.06,75.31
2016/9/19 1:53:6,28 7B DF 3 0 0 80 4B,24.00,75.20
2016/9/19 1:53:9,28F 6E CF 43 16 3 29,23.62,74.52
2016/9/19 1:56:11,28 94 E9 3 0 0 80 5E,24.12,75.43
2016/9/19 1:56:14,28 2C9 3 0 0 80 84,24.06,75.31
2016/9/19 1:56:17,28 CA DE 3 0 0 80 B6,23.81,74.86
2016/9/19 1:56:20,28 23 DE 3 0 0 80 9,24.06,75.31
2016/9/19 1:56:23,28 7B DF 3 0 0 80 4B,24.00,75.20
2016/9/19 1:56:27,28F 6E CF 43 16 3 29,23.62,74.52
2016/9/19 1:59:29,28 94 E9 3 0 0 80 5E,24.00,75.20
2016/9/19 1:59:32,28 2C9 3 0 0 80 84,23.94,75.09
2016/9/19 1:59:35,28 CA DE 3 0 0 80 B6,23.75,74.75
2016/9/19 1:59:38,28 23 DE 3 0 0 80 9,24.00,75.20
2016/9/19 1:59:41,28 7B DF 3 0 0 80 4B,23.94,75.09
2016/9/19 1:59:44,28F 6E CF 43 16 3 29,23.50,74.30
2016/9/19 2:2:46,28 94 E9 3 0 0 80 5E,24.06,75.31
2016/9/19 2:2:50,28 2C9 3 0 0 80 84,24.00,75.20
2016/9/19 2:2:53,28 CA DE 3 0 0 80 B6,23.75,74.75
2016/9/19 2:2:56,28 23 DE 3 0 0 80 9,24.00,75.20
2016/9/19 2:2:59,28 7B DF 3 0 0 80 4B,23.94,75.09
2016/9/19 2:3:2,28F 6E CF 43 16 3 29,23.56,74.41
2016/9/19 2:6:4,28 94 E9 3 0 0 80 5E,24.00,75.20
2016/9/19 2:6:7,28 2C9 3 0 0 80 84,24.00,75.20
2016/9/19 2:6:10,28 CA DE 3 0 0 80 B6,23.81,74.86
2016/9/19 2:6:14,28 23 DE 3 0 0 80 9,24.00,75.20
2016/9/19 2:6:17,28 7B DF 3 0 0 80 4B,23.94,75.09
2016/9/19 2:6:20,28F 6E CF 43 16 3 29,23.62,74.52
2016/9/19 2:9:22,28 94 E9 3 0 0 80 5E,23.81,74.86
2016/9/19 2:9:25,28 2C9 3 0 0 80 84,23.81,74.86
2016/9/19 2:9:28,28 CA DE 3 0 0 80 B6,23.62,74.52
2016/9/19 2:9:31,28 23 DE 3 0 0 80 9,23.81,74.86
2016/9/19 2:9:34,28 7B DF 3 0 0 80 4B,23.75,74.75
2016/9/19 2:9:38,28F 6E CF 43 16 3 29,23.44,74.19
2016/9/19 2:12:40,28 94 E9 3 0 0 80 5E,23.75,74.75
2016/9/19 2:12:43,28 2C9 3 0 0 80 84,23.75,74.75
2016/9/19 2:12:46,28 CA DE 3 0 0 80 B6,23.50,74.30
2016/9/19 2:12:49,28 23 DE 3 0 0 80 9,23.75,74.75
2016/9/19 2:12:52,28 7B DF 3 0 0 80 4B,23.69,74.64
2016/9/19 2:12:55,28F 6E CF 43 16 3 29,23.31,73.96
2016/9/19 2:15:57,28 94 E9 3 0 0 80 5E,23.81,74.86
2016/9/19 2:16:1,28 2C9 3 0 0 80 84,23.75,74.75
2016/9/19 2:16:4,28 CA DE 3 0 0 80 B6,23.56,74.41
2016/9/19 2:16:7,28 23 DE 3 0 0 80 9,23.75,74.75
2016/9/19 2:16:10,28 7B DF 3 0 0 80 4B,23.69,74.64
2016/9/19 2:16:13,28F 6E CF 43 16 3 29,23.37,74.07
2016/9/19 2:19:15,28 94 E9 3 0 0 80 5E,23.81,74.86
2016/9/19 2:19:18,28 2C9 3 0 0 80 84,23.75,74.75
2016/9/19 2:19:21,28 CA DE 3 0 0 80 B6,23.50,74.30
2016/9/19 2:19:25,28 23 DE 3 0 0 80 9,23.75,74.75
2016/9/19 2:19:28,28 7B DF 3 0 0 80 4B,23.69,74.64
2016/9/19 2:19:31,28F 6E CF 43 16 3 29,23.37,74.07
2016/9/19 2:22:33,28 94 E9 3 0 0 80 5E,23.75,74.75
2016/9/19 2:22:36,28 2C9 3 0 0 80 84,23.75,74.75
2016/9/19 2:22:39,28 CA DE 3 0 0 80 B6,23.50,74.30
2016/9/19 2:22:42,28 23 DE 3 0 0 80 9,23.69,74.64
2016/9/19 2:22:45,28 7B DF 3 0 0 80 4B,23.62,74.52
2016/9/19 2:22:49,28F 6E CF 43 16 3 29,23.25,73.85
2016/9/19 2:25:51,28 94 E9 3 0 0 80 5E,23.62,74.52
2016/9/19 2:25:54,28 2C9 3 0 0 80 84,23.56,74.41
2016/9/19 2:25:57,28 CA DE 3 0 0 80 B6,23.44,74.19
2016/9/19 2:26:0,28 23 DE 3 0 0 80 9,23.62,74.52
2016/9/19 2:26:3,28 7B DF 3 0 0 80 4B,23.56,74.41
2016/9/19 2:26:6,28F 6E CF 43 16 3 29,23.19,73.74
2016/9/19 2:29:8,28 94 E9 3 0 0 80 5E,23.69,74.64
2016/9/19 2:29:12,28 2C9 3 0 0 80 84,23.62,74.52
2016/9/19 2:29:15,28 CA DE 3 0 0 80 B6,23.44,74.19
2016/9/19 2:29:18,28 23 DE 3 0 0 80 9,23.69,74.64
2016/9/19 2:29:21,28 7B DF 3 0 0 80 4B,23.56,74.41
2016/9/19 2:29:24,28F 6E CF 43 16 3 29,23.25,73.85
2016/9/19 2:32:26,28 94 E9 3 0 0 80 5E,23.56,74.41
2016/9/19 2:32:29,28 2C9 3 0 0 80 84,23.50,74.30
2016/9/19 2:32:32,28 CA DE 3 0 0 80 B6,23.31,73.96
2016/9/19 2:32:36,28 23 DE 3 0 0 80 9,23.56,74.41
2016/9/19 2:32:39,28 7B DF 3 0 0 80 4B,23.50,74.30
2016/9/19 2:32:42,28F 6E CF 43 16 3 29,23.12,73.62
2016/9/19 2:35:44,28 94 E9 3 0 0 80 5E,23.44,74.19
2016/9/19 2:35:47,28 2C9 3 0 0 80 84,23.37,74.07
2016/9/19 2:35:50,28 CA DE 3 0 0 80 B6,23.19,73.74
2016/9/19 2:35:53,28 23 DE 3 0 0 80 9,23.37,74.07
2016/9/19 2:35:56,28 7B DF 3 0 0 80 4B,23.31,73.96
2016/9/19 2:36:0,28F 6E CF 43 16 3 29,23.00,73.40
2016/9/19 2:39:2,28 94 E9 3 0 0 80 5E,23.25,73.85
2016/9/19 2:39:5,28 2C9 3 0 0 80 84,23.12,73.62
2016/9/19 2:39:8,28 CA DE 3 0 0 80 B6,22.87,73.18
2016/9/19 2:39:11,28 23 DE 3 0 0 80 9,23.19,73.74
2016/9/19 2:39:14,28 7B DF 3 0 0 80 4B,23.06,73.51
2016/9/19 2:39:17,28F 6E CF 43 16 3 29,22.75,72.95
2016/9/19 2:42:19,28 94 E9 3 0 0 80 5E,22.69,72.84
2016/9/19 2:42:23,28 2C9 3 0 0 80 84,22.44,72.39
2016/9/19 2:42:26,28 CA DE 3 0 0 80 B6,22.31,72.16
2016/9/19 2:42:29,28 23 DE 3 0 0 80 9,22.50,72.50
2016/9/19 2:42:32,28 7B DF 3 0 0 80 4B,22.37,72.27
2016/9/19 2:42:35,28F 6E CF 43 16 3 29,22.12,71.82
2016/9/19 2:45:37,28 94 E9 3 0 0 80 5E,22.25,72.05
2016/9/19 2:45:40,28 2C9 3 0 0 80 84,22.06,71.71
2016/9/19 2:45:43,28 CA DE 3 0 0 80 B6,21.81,71.26
2016/9/19 2:45:47,28 23 DE 3 0 0 80 9,22.06,71.71
2016/9/19 2:45:50,28 7B DF 3 0 0 80 4B,22.00,71.60
2016/9/19 2:45:53,28F 6E CF 43 16 3 29,21.69,71.04
2016/9/19 2:48:55,28 94 E9 3 0 0 80 5E,22.25,72.05
2016/9/19 2:48:58,28 2C9 3 0 0 80 84,22.00,71.60
2016/9/19 2:49:1,28 CA DE 3 0 0 80 B6,21.69,71.04
2016/9/19 2:49:4,28 23 DE 3 0 0 80 9,22.06,71.71
2016/9/19 2:49:7,28 7B DF 3 0 0 80 4B,21.94,71.49
2016/9/19 2:49:11,28F 6E CF 43 16 3 29,21.50,70.70
2016/9/19 2:52:13,28 94 E9 3 0 0 80 5E,22.06,71.71
2016/9/19 2:52:16,28 2C9 3 0 0 80 84,21.94,71.49
2016/9/19 2:52:19,28 CA DE 3 0 0 80 B6,21.62,70.93
2016/9/19 2:52:22,28 23 DE 3 0 0 80 9,21.94,71.49
2016/9/19 2:52:25,28 7B DF 3 0 0 80 4B,21.81,71.26
2016/9/19 2:52:28,28F 6E CF 43 16 3 29,21.31,70.36
2016/9/19 2:55:30,28 94 E9 3 0 0 80 5E,21.81,71.26
2016/9/19 2:55:34,28 2C9 3 0 0 80 84,21.69,71.04
2016/9/19 2:55:37,28 CA DE 3 0 0 80 B6,21.44,70.59
2016/9/19 2:55:40,28 23 DE 3 0 0 80 9,21.69,71.04
2016/9/19 2:55:43,28 7B DF 3 0 0 80 4B,21.62,70.93
2016/9/19 2:55:46,28F 6E CF 43 16 3 29,21.19,70.14
2016/9/19 2:58:48,28 94 E9 3 0 0 80 5E,21.69,71.04
2016/9/19 2:58:51,28 2C9 3 0 0 80 84,21.62,70.93
2016/9/19 2:58:54,28 CA DE 3 0 0 80 B6,21.31,70.36
2016/9/19 2:58:58,28 23 DE 3 0 0 80 9,21.62,70.93
2016/9/19 2:59:1,28 7B DF 3 0 0 80 4B,21.56,70.81
2016/9/19 2:59:4,28F 6E CF 43 16 3 29,21.06,69.91
2016/9/19 3:2:6,28 94 E9 3 0 0 80 5E,21.75,71.15
2016/9/19 3:2:9,28 2C9 3 0 0 80 84,21.62,70.93
2016/9/19 3:2:12,28 CA DE 3 0 0 80 B6,21.31,70.36
2016/9/19 3:2:15,28 23 DE 3 0 0 80 9,21.62,70.93
2016/9/19 3:2:18,28 7B DF 3 0 0 80 4B,21.56,70.81
2016/9/19 3:2:22,28F 6E CF 43 16 3 29,21.00,69.80
2016/9/19 3:5:24,28 94 E9 3 0 0 80 5E,21.37,70.47
2016/9/19 3:5:27,28 2C9 3 0 0 80 84,21.37,70.47
2016/9/19 3:5:30,28 CA DE 3 0 0 80 B6,21.06,69.91
2016/9/19 3:5:33,28 23 DE 3 0 0 80 9,21.37,70.47
2016/9/19 3:5:36,28 7B DF 3 0 0 80 4B,21.31,70.36
2016/9/19 3:5:39,28F 6E CF 43 16 3 29,20.75,69.35
2016/9/19 3:8:42,28 94 E9 3 0 0 80 5E,21.37,70.47
2016/9/19 3:8:45,28 2C9 3 0 0 80 84,21.25,70.25
2016/9/19 3:8:48,28 CA DE 3 0 0 80 B6,20.94,69.69
2016/9/19 3:8:51,28 23 DE 3 0 0 80 9,21.31,70.36
2016/9/19 3:8:54,28 7B DF 3 0 0 80 4B,21.19,70.14
2016/9/19 3:8:57,28F 6E CF 43 16 3 29,20.62,69.12
2016/9/19 3:11:59,28 94 E9 3 0 0 80 5E,21.56,70.81
2016/9/19 3:12:2,28 2C9 3 0 0 80 84,21.44,70.59
2016/9/19 3:12:6,28 CA DE 3 0 0 80 B6,21.06,69.91
2016/9/19 3:12:9,28 23 DE 3 0 0 80 9,21.44,70.59
2016/9/19 3:12:12,28 7B DF 3 0 0 80 4B,21.31,70.36
2016/9/19 3:12:15,28F 6E CF 43 16 3 29,20.62,69.12
2016/9/19 3:15:17,28 94 E9 3 0 0 80 5E,21.44,70.59
2016/9/19 3:15:20,28 2C9 3 0 0 80 84,21.37,70.47
2016/9/19 3:15:23,28 CA DE 3 0 0 80 B6,21.06,69.91
2016/9/19 3:15:26,28 23 DE 3 0 0 80 9,21.31,70.36
2016/9/19 3:15:30,28 7B DF 3 0 0 80 4B,21.25,70.25
2016/9/19 3:15:33,28F 6E CF 43 16 3 29,20.62,69.12
2016/9/19 3:18:35,28 94 E9 3 0 0 80 5E,21.19,70.14
2016/9/19 3:18:38,28 2C9 3 0 0 80 84,21.19,70.14
2016/9/19 3:18:41,28 CA DE 3 0 0 80 B6,20.94,69.69
2016/9/19 3:18:44,28 23 DE 3 0 0 80 9,21.19,70.14
2016/9/19 3:18:47,28 7B DF 3 0 0 80 4B,21.12,70.02
2016/9/19 3:18:50,28F 6E CF 43 16 3 29,20.56,69.01
2016/9/19 3:21:53,28 94 E9 3 0 0 80 5E,20.87,69.57
2016/9/19 3:21:56,28 2C9 3 0 0 80 84,20.81,69.46
2016/9/19 3:21:59,28 CA DE 3 0 0 80 B6,20.69,69.24
2016/9/19 3:22:2,28 23 DE 3 0 0 80 9,20.81,69.46
2016/9/19 3:22:5,28 7B DF 3 0 0 80 4B,20.81,69.46
2016/9/19 3:22:8,28F 6E CF 43 16 3 29,20.37,68.68
2016/9/19 3:25:10,28 94 E9 3 0 0 80 5E,20.75,69.35
2016/9/19 3:25:13,28 2C9 3 0 0 80 84,20.62,69.12
2016/9/19 3:25:17,28 CA DE 3 0 0 80 B6,20.50,68.90
2016/9/19 3:25:20,28 23 DE 3 0 0 80 9,20.62,69.12
2016/9/19 3:25:23,28 7B DF 3 0 0 80 4B,20.62,69.12
2016/9/19 3:25:26,28F 6E CF 43 16 3 29,20.19,68.34
2016/9/19 3:28:28,28 94 E9 3 0 0 80 5E,20.56,69.01
2016/9/19 3:28:31,28 2C9 3 0 0 80 84,20.44,68.79
2016/9/19 3:28:34,28 CA DE 3 0 0 80 B6,20.31,68.56
2016/9/19 3:28:37,28 23 DE 3 0 0 80 9,20.50,68.90
2016/9/19 3:28:41,28 7B DF 3 0 0 80 4B,20.50,68.90
2016/9/19 3:28:44,28F 6E CF 43 16 3 29,20.06,68.11
2016/9/19 3:31:46,28 94 E9 3 0 0 80 5E,20.56,69.01
2016/9/19 3:31:49,28 2C9 3 0 0 80 84,20.44,68.79
2016/9/19 3:31:52,28 CA DE 3 0 0 80 B6,20.25,68.45
2016/9/19 3:31:55,28 23 DE 3 0 0 80 9,20.44,68.79
2016/9/19 3:31:58,28 7B DF 3 0 0 80 4B,20.44,68.79
2016/9/19 3:32:1,28F 6E CF 43 16 3 29,20.06,68.11
2016/9/19 3:35:4,28 94 E9 3 0 0 80 5E,20.75,69.35
2016/9/19 3:35:7,28 2C9 3 0 0 80 84,20.62,69.12
2016/9/19 3:35:10,28 CA DE 3 0 0 80 B6,20.37,68.68
2016/9/19 3:35:13,28 23 DE 3 0 0 80 9,20.69,69.24
2016/9/19 3:35:16,28 7B DF 3 0 0 80 4B,20.56,69.01
2016/9/19 3:35:19,28F 6E CF 43 16 3 29,20.06,68.11
2016/9/19 3:38:21,28 94 E9 3 0 0 80 5E,20.87,69.57
2016/9/19 3:38:24,28 2C9 3 0 0 80 84,20.75,69.35
2016/9/19 3:38:28,28 CA DE 3 0 0 80 B6,20.50,68.90
2016/9/19 3:38:31,28 23 DE 3 0 0 80 9,20.81,69.46
2016/9/19 3:38:34,28 7B DF 3 0 0 80 4B,20.75,69.35
2016/9/19 3:38:37,28F 6E CF 43 16 3 29,20.12,68.22
2016/9/19 3:41:39,28 94 E9 3 0 0 80 5E,20.69,69.24
2016/9/19 3:41:42,28 2C9 3 0 0 80 84,20.62,69.12
2016/9/19 3:41:45,28 CA DE 3 0 0 80 B6,20.44,68.79
2016/9/19 3:41:48,28 23 DE 3 0 0 80 9,20.69,69.24
2016/9/19 3:41:52,28 7B DF 3 0 0 80 4B,20.56,69.01
2016/9/19 3:41:55,28F 6E CF 43 16 3 29,20.06,68.11
2016/9/19 3:44:57,28 94 E9 3 0 0 80 5E,20.62,69.12
2016/9/19 3:45:0,28 2C9 3 0 0 80 84,20.50,68.90
2016/9/19 3:45:3,28 CA DE 3 0 0 80 B6,20.31,68.56
2016/9/19 3:45:6,28 23 DE 3 0 0 80 9,20.56,69.01
2016/9/19 3:45:9,28 7B DF 3 0 0 80 4B,20.50,68.90
2016/9/19 3:45:12,28F 6E CF 43 16 3 29,20.00,68.00
2016/9/19 3:48:15,28 94 E9 3 0 0 80 5E,21.12,70.02
2016/9/19 3:48:18,28 2C9 3 0 0 80 84,20.94,69.69
2016/9/19 3:48:21,28 CA DE 3 0 0 80 B6,20.56,69.01
2016/9/19 3:48:24,28 23 DE 3 0 0 80 9,20.94,69.69
2016/9/19 3:48:27,28 7B DF 3 0 0 80 4B,20.81,69.46
2016/9/19 3:48:30,28F 6E CF 43 16 3 29,20.12,68.22
2016/9/19 3:51:32,28 94 E9 3 0 0 80 5E,21.31,70.36
2016/9/19 3:51:35,28 2C9 3 0 0 80 84,21.12,70.02
2016/9/19 3:51:39,28 CA DE 3 0 0 80 B6,20.81,69.46
2016/9/19 3:51:42,28 23 DE 3 0 0 80 9,21.25,70.25
2016/9/19 3:51:45,28 7B DF 3 0 0 80 4B,21.06,69.91
2016/9/19 3:51:48,28F 6E CF 43 16 3 29,20.31,68.56
2016/9/19 3:54:50,28 94 E9 3 0 0 80 5E,21.31,70.36
2016/9/19 3:54:53,28 2C9 3 0 0 80 84,21.12,70.02
2016/9/19 3:54:56,28 CA DE 3 0 0 80 B6,20.75,69.35
2016/9/19 3:54:59,28 23 DE 3 0 0 80 9,21.25,70.25
2016/9/19 3:55:3,28 7B DF 3 0 0 80 4B,21.00,69.80
2016/9/19 3:55:6,28F 6E CF 43 16 3 29,20.31,68.56
2016/9/19 3:58:8,28 94 E9 3 0 0 80 5E,21.37,70.47
2016/9/19 3:58:11,28 2C9 3 0 0 80 84,21.25,70.25
2016/9/19 3:58:14,28 CA DE 3 0 0 80 B6,20.87,69.57
2016/9/19 3:58:17,28 23 DE 3 0 0 80 9,21.31,70.36
2016/9/19 3:58:20,28 7B DF 3 0 0 80 4B,21.19,70.14
2016/9/19 3:58:23,28F 6E CF 43 16 3 29,20.44,68.79
2016/9/19 4:1:26,28 94 E9 3 0 0 80 5E,21.56,70.81
2016/9/19 4:1:29,28 2C9 3 0 0 80 84,21.37,70.47
2016/9/19 4:1:32,28 CA DE 3 0 0 80 B6,20.94,69.69
2016/9/19 4:1:35,28 23 DE 3 0 0 80 9,21.44,70.59
2016/9/19 4:1:38,28 7B DF 3 0 0 80 4B,21.25,70.25
2016/9/19 4:1:41,28F 6E CF 43 16 3 29,20.44,68.79
2016/9/19 4:4:43,28 94 E9 3 0 0 80 5E,21.44,70.59
